"row_id","Species3","Family3","Order3","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand-Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
88,"Buteo lagopus","Accipitridae","Accipitriformes",7,3,4,0,4,34.5,20.2,11.7,15.9,72.3,428.3,180.3,248.5,42.1,240,949.76,"Dunning","NA","NO","NA","NA","Grassland","3","3","Carnivore","Vertivore","Insessorial","47.6","83.11","67.33","2.1440282329999998","9709846.7599999998","Extant"
89,"Buteo leucorrhous","Accipitridae","Accipitriformes",5,2,3,0,4,29,17,9.8,14.2,62.6,241,65.5,174.2,27.3,171.6,290,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Insessorial","-29.69","11.14","-18.54","-56.695869950000002","1189248.2","Extant"
90,"Buteo lineatus","Accipitridae","Accipitriformes",5,2,2,1,4,33.1,20.3,11.8,16.3,74.1,319,106.9,212.8,33.4,172.8,603.72,"Dunning","NA","NO","NA","NA","Woodland","1","3","Carnivore","Vertivore","Aerial","24.95","47.85","37.72","-86.882568039999995","3542030.5","Extant"
91,"Buteo magnirostris","Accipitridae","Accipitriformes",35,16,13,6,4,26.4,17.4,10.4,13.4,61.5,220.9,64.9,164.6,28,159.1,269,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Insessorial","-38.24","25.35","-8.51","-60.463754219999998","15043360.16","Extant"
92,"Buteo nitidus","Accipitridae","Accipitriformes",14,5,9,0,6,31.6,19.3,11.3,15.9,69.3,253.2,76.2,188,28.8,167.7,519.04,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Insessorial","-27.61","33.17","-3.27","-62.637174229999999","11845064.35","Extant"
93,"Buteo oreophilus","Accipitridae","Accipitriformes",11,4,6,1,8,34.7,18.8,11.4,15.2,69.7,345.9,127.2,218.7,36.7,183,699.99,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Insessorial","-34.840000000000003","13.65","-4.09","33.51749753","776157.72","Extant"
94,"Buteo platypterus","Accipitridae","Accipitriformes",13,6,7,0,4,28.3,17.8,11.1,14.4,53.4,277.7,103.7,177.4,36.9,178.8,453.65,"Dunning","NA","NO","NA","NA","Forest","2","3","Carnivore","Vertivore","Insessorial","11.13","55.3","42.9","-87.092567349999996","4864047.78","Extant"
95,"Buteo polyosoma","Accipitridae","Accipitriformes",11,3,4,4,4,36.3,21.1,13,18.3,83.4,402,153.3,249.8,38.1,192.8,782.61,"Dunning","NA","NO","NA","NA","Shrubland","2","2","Carnivore","Vertivore","Aerial","-55.98","6.3","-31.98","-70.126864990000001","3165493.22","Extant"
96,"Buteo regalis","Accipitridae","Accipitriformes",5,2,3,0,4,41.3,23.8,18.3,20.2,81.6,431,179.2,254.5,41.3,240.6,1437.18,"Dunning","NA","NO","NA","NA","Grassland","3","3","Carnivore","Vertivore","Generalist","33.21","53.3","43.14","-108.76281229999999","2780053.23","Extant"
97,"Buteo ridgwayi","Accipitridae","Accipitriformes",4,1,3,0,2,26.5,14.9,9.8,14.2,65.8,222.5,73.9,148.6,33.4,144.2,315,"Updated_literature","Dunning (2021)","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Insessorial","18.97","19.27","19.07","-69.574200090000005","210.23","Extant"
98,"Buteo rufinus","Accipitridae","Accipitriformes",4,2,2,0,4,41.6,23.5,14,19.8,86.1,447.5,180.8,266.8,40.5,244.5,1166.18,"Dunning","NA","NO","NA","NA","Grassland","3","3","Carnivore","Vertivore","Generalist","13.22","53.66","40.86","49.854491080000003","8574436.8300000001","Extant"
99,"Buteo rufofuscus","Accipitridae","Accipitriformes",5,2,3,0,4,39.8,23.2,13.4,17.9,84.9,413.2,140.6,275.9,33.8,190.4,1530,"Dunning","NA","NO","NA","NA","Grassland","3","2","Carnivore","Vertivore","Generalist","-34.840000000000003","-19.37","-28.14","23.029203540000001","1533534.66","Extant"
100,"Buteo solitarius","Accipitridae","Accipitriformes",4,1,2,1,2,31.8,20.4,13.2,15.9,72.7,270.2,92.3,178,34.1,160.5,500.88,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Insessorial","18.989999999999998","20.27","19.600000000000001","-155.53024959999999","6957.48","Extant"
101,"Buteo swainsoni","Accipitridae","Accipitriformes",6,2,3,1,4,35.3,21,13.6,16.6,60.7,383.7,175.2,201.8,46.6,193.6,946.61,"Dunning","NA","NO","NA","NA","Grassland","3","3","Carnivore","Vertivore","Insessorial","24.73","57.08","40.950000000000003","-107.0717449","4303055.16","Extant"
102,"Buteo ventralis","Accipitridae","Accipitriformes",2,1,1,0,2,37.2,23.2,13,19,76.8,359,118.4,240.6,33,221.5,1190.52,"Dunning","NA","NO","NA","NA","Forest","1","2","Carnivore","Vertivore","Insessorial","-55.92","-35.01","-47.95","-71.72913106","536992.06999999995","Extant"
103,"Buteogallus aequinoctialis","Accipitridae","Accipitriformes",4,1,0,3,4,36.1,23.3,11.2,16,73.3,316.2,78.8,237.5,24.9,147.2,657.63,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Aquatic predator","Insessorial","-25.99","10.72","-3.65","-47.358126800000001","132570.12","Extant"
104,"Buteogallus anthracinus","Accipitridae","Accipitriformes",5,2,3,0,4,39.6,25.1,12.9,17.5,78.6,355.2,106,239.5,30.7,206.2,975.09,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Aquatic predator","Insessorial","-3.68","34.700000000000003","18.62","-93.021236439999996","1898078.97","Extant"
105,"Buteogallus gundlachii","Accipitridae","Accipitriformes",4,0,3,1,4,39.6,24.4,12.3,17.3,85.2,348.1,112.6,235.6,32.4,190,975.09,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Omnivore","Insessorial","19.829999999999998","23.28","21.78","-80.106593230000001","14641.79","Extant"
106,"Buteogallus meridionalis","Accipitridae","Accipitriformes",8,1,2,5,4,36,24.2,11.6,18.1,93.4,416.4,130.9,287.4,31.1,217.4,807.99,"Dunning","NA","NO","NA","NA","Grassland","3","1","Carnivore","Vertivore","Insessorial","-44.24","12.46","-12.06","-55.312943910000001","10432463.33","Extant"
107,"Buteogallus urubitinga","Accipitridae","Accipitriformes",9,3,5,1,6,46,29.2,14.6,21.9,118.4,399.7,87.3,309.4,22,255.6,1152.87,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Vertivore","Insessorial","-35.14","28.11","-7.52","-61.518930419999997","13126253.65","Extant"
108,"Chelictinia riocourii","Accipitridae","Accipitriformes",5,2,3,0,4,17.7,11.6,8.6,9.1,28.2,240.2,136.2,108.5,55.7,192,110,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Aerial","-0.08","19.649999999999999","14.35","10.532213710000001","5425285.7199999997","Extant"
109,"Chondrohierax uncinatus","Accipitridae","Accipitriformes",7,3,3,1,4,36.2,27,12.4,18.4,33.6,285.3,59.8,224.2,21,197.6,286.07,"Dunning","NA","NO","NA","NA","Forest","2","2","Carnivore","Invertivore","Insessorial","-27.24","26.3","-2.71","-64.196295399999997","9787616.0800000001","Extant"
110,"Chondrohierax wilsonii","Accipitridae","Accipitriformes",1,1,0,0,1,38.4,30.4,11.8,20.6,23,244,63.5,180.5,26,185,286.07,"Dunning","NA","NO","NA","NA","Forest","2","2","Carnivore","Invertivore","Insessorial","20.18","20.75","20.47","-74.962329600000004","3890.11","Extant"
111,"Circaetus beaudouini","Accipitridae","Accipitriformes",5,4,1,0,4,45.6,33.5,15.1,22.7,79.3,501.8,216.8,280.5,43.5,259.6,1500,"Inferred","NA","YES","Body Mass","Circaetus pectoralis","Woodland","2","1","Carnivore","Vertivore","Insessorial","5.44","20.86","11.2","6.2021061230000001","3453409.14","Extant"
112,"Circaetus cinerascens","Accipitridae","Accipitriformes",4,2,2,0,4,42.2,29,13.5,21.7,68.1,379.5,115.2,264.2,30.4,220.5,1126,"Updated_literature","BoW","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Insessorial","-21.4","16","-0.6","18.667403589999999","5762003","Extant"
113,"Circaetus cinereus","Accipitridae","Accipitriformes",5,2,3,0,4,54.7,40.6,15.8,28.6,94.3,517.8,222,295.2,42.9,254,2048,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Vertivore","Insessorial","-30.93","18.54","-3.63","22.831189599999998","11541044.039999999","Extant"
114,"Circaetus fasciolatus","Accipitridae","Accipitriformes",4,0,1,3,4,39.8,27.7,13.9,23,71.7,362.2,101.5,260.8,28,227,1013.6,"Dunning","NA","NO","NA","NA","Woodland","3","1","Carnivore","Vertivore","Insessorial","-29.24","1.34","-10.35","37.832529340000001","734455.97","Extant"
115,"Circaetus gallicus","Accipitridae","Accipitriformes",5,2,3,0,4,47,35,15.5,24.6,90.9,537,216.8,320.2,40.5,280.4,1699.12,"Dunning","NA","NO","NA","NA","Woodland","3","3","Carnivore","Vertivore","Aerial","-10.94","60.6","40.79","51.263660600000001","12695589.93","Extant"
116,"Circaetus pectoralis","Accipitridae","Accipitriformes",5,2,3,0,4,46.7,33.8,14.6,23.1,83.8,527.8,229,303.5,43,259.4,1500,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Vertivore","Generalist","-31.71","15.86","-10.32","28.83361979","9328714.5999999996","Extant"
117,"Circus aeruginosus","Accipitridae","Accipitriformes",13,6,7,0,4,37.3,20.2,11.9,16.2,79.3,405.7,185.3,221.2,45.6,233.9,704.07,"Dunning","NA","NO","NA","NA","Wetland","3","2","Carnivore","Vertivore","Aerial","29.17","66.56","50.03","51.140616799999997","13390803.810000001","Extant"
118,"Circus approximans","Accipitridae","Accipitriformes",8,6,2,0,8,39.5,21.9,11.9,16.4,89.3,406.9,181.9,225,44.7,233.2,746.19,"Dunning","NA","NO","NA","NA","Wetland","3","2","Carnivore","Vertivore","Aerial","-47.28","-13.07","-33.9","146.38127299999999","2033024.84","Extant"
119,"Circus assimilis","Accipitridae","Accipitriformes",9,6,3,0,8,36.1,20.2,11.2,16.2,95.2,421.6,191.6,234,45,271.1,558.58,"Dunning","NA","NO","NA","NA","Grassland","3","2","Carnivore","Vertivore","Aerial","-39.14","1.76","-25","134.01937229999999","7817547.5899999999","Extant"
120,"Circus buffoni","Accipitridae","Accipitriformes",4,2,2,0,4,41.4,20.9,12.7,16.6,85.3,436,210,226,48.2,265,507.4,"Dunning","NA","NO","NA","NA","Grassland","3","2","Carnivore","Vertivore","Aerial","-41.17","10.7","-22.38","-55.291016990000003","4327364.53","Extant"
121,"Circus cinereus","Accipitridae","Accipitriformes",9,3,5,1,4,29.8,15.7,9.3,12.9,67.5,344.5,154.5,194.7,44.3,240.4,399.67,"Dunning","NA","NO","NA","NA","Grassland","3","2","Carnivore","Vertivore","Aerial","-55.98","6.79","-36.619999999999997","-69.208046420000002","2424495.35","Extant"
122,"Circus cyaneus","Accipitridae","Accipitriformes",13,6,6,1,7,30.6,16.6,9.9,13.1,76.5,355,159.6,198,44.7,172.3,392.98,"Dunning","NA","NO","NA","NA","Grassland","3","3","Carnivore","Vertivore","Aerial","30.02","73.38","56.03","7.6607668530000002","29678658.41","Extant"
123,"Circus macrosceles","Accipitridae","Accipitriformes",8,3,5,0,7,37.4,20.8,11.6,16.1,92.2,420.9,201.7,220.8,47.8,242.7,663.6,"Dunning","NA","NO","NA","NA","Grassland","3","1","Carnivore","Vertivore","Aerial","-24.47","-11.36","-19.14","46.180541669999997","412352.02","Extant"
124,"Circus macrourus","Accipitridae","Accipitriformes",9,4,5,0,4,29.5,15,9.7,12.7,68,351.2,185,168.4,52.4,226.6,384.36,"Dunning","NA","NO","NA","NA","Grassland","3","3","Carnivore","Vertivore","Aerial","41.23","58.45","51.02","62.854045339999999","6168290.7199999997","Extant"
125,"Circus maillardi","Accipitridae","Accipitriformes",5,1,4,0,4,37.4,19.9,11.1,16.6,83.5,353.2,144,214.8,40.2,229,663.6,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Aerial","-21.36","-20.88","-21.1","55.52810247","1488.84","Extant"
126,"Circus maurus","Accipitridae","Accipitriformes",5,2,0,3,4,31.7,17,10.6,13.5,71.9,352.4,151.2,203.5,42.6,249.2,508.99,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Vertivore","Aerial","-34.840000000000003","-18.52","-30.91","22.27491273","597211.38","Extant"
127,"Circus melanoleucos","Accipitridae","Accipitriformes",5,2,3,0,4,29.9,15.5,9.4,13.1,72.5,352.6,179.8,176.5,50.5,214,336.3,"Dunning","NA","NO","NA","NA","Grassland","3","3","Carnivore","Vertivore","Aerial","25.99","54.28","49.1","122.03894990000001","1811211.65","Extant"
128,"Circus pygargus","Accipitridae","Accipitriformes",7,3,4,0,4,26.1,13.5,8.6,11.2,62,362.3,188,173.3,52,224.8,310.75,"Dunning","NA","NO","NA","NA","Grassland","3","3","Carnivore","Vertivore","Aerial","30.56","60.25","49.91","45.804601900000002","6837154.3200000003","Extant"
129,"Circus ranivorus","Accipitridae","Accipitriformes",5,2,3,0,4,35.4,18.9,11.1,14.1,84.5,363.2,163.2,207.5,44,226.8,507,"Dunning","NA","NO","NA","NA","Wetland","3","1","Carnivore","Vertivore","Aerial","-34.840000000000003","5.39","-14.6","29.563572189999999","4426338.22","Extant"
130,"Circus spilonotus","Accipitridae","Accipitriformes",10,3,6,1,9,36.4,20.5,11.9,15.1,87.5,390.9,160.2,230.4,40.9,228.2,558.78,"Dunning","NA","NO","NA","NA","Wetland","3","3","Carnivore","Vertivore","Aerial","-10.15","64.430000000000007","52.4","121.6367596","5799481.4199999999","Extant"
131,"Dryotriorchis spectabilis","Accipitridae","Accipitriformes",4,3,1,0,4,36.5,27.6,13,21.3,65.8,290.5,77,213.5,26.5,240.2,697,"EltonTraits_Model","NA","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Insessorial","-9.83","8.8800000000000008","2.0299999999999998","15.97939352","2884763","Extant"
132,"Elanoides forficatus","Accipitridae","Accipitriformes",5,2,3,0,4,29.4,19,10.2,12.3,33.5,412.8,189.1,214.7,46.9,279.2,416.24,"Dunning","NA","NO","NA","NA","Forest","2","3","Carnivore","Invertivore","Generalist","-36.81","47.17","-5.62","-60.191702229999997","13295665.49","Extant"
133,"Elanus axillaris","Accipitridae","Accipitriformes",5,2,2,1,4,25.3,15.5,9,11.4,38.8,288.4,153,135.2,53.1,136.8,270.1,"Dunning","NA","NO","NA","NA","Grassland","3","2","Carnivore","Vertivore","Aerial","-43.06","-10.69","-25.69","134.43698660000001","7649038.1799999997","Extant"
134,"Elanus caeruleus","Accipitridae","Accipitriformes",7,3,4,0,4,30.9,16,9.2,11.3,32.1,286.3,132.1,160.2,45.2,127.7,259.76,"Dunning","NA","NO","NA","NA","Grassland","3","2","Carnivore","Vertivore","Aerial","-34.840000000000003","46.65","3.69","41.20588669","26685941.800000001","Extant"
135,"Elanus leucurus","Accipitridae","Accipitriformes",6,0,1,5,4,25.3,15.3,8.8,10.9,31.8,294,120.3,168.4,41.5,170.3,346,"Dunning","NA","NO","NA","NA","Human Modified","3","2","Carnivore","Vertivore","Aerial","-43.45","46.27","-8.7200000000000006","-64.00825845","12522294.390000001","Extant"
136,"Elanus scriptus","Accipitridae","Accipitriformes",4,1,1,2,4,26.2,16.2,11.8,12,38.3,302.2,148.8,153.5,49.2,139.8,316,"Dunning","NA","NO","NA","NA","Grassland","3","2","Carnivore","Vertivore","Aerial","-30.46","-12.04","-22.87","139.41037270000001","727463.72","Extant"
137,"Erythrotriorchis buergersi","Accipitridae","Accipitriformes",3,1,0,2,2,33.7,20.3,12.8,18.2,75.2,310.7,105.5,205.2,34,238.7,575,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Generalist","-10.48","-2.39","-5.51","142.41866519999999","152406.32","Extant"
138,"Erythrotriorchis radiatus","Accipitridae","Accipitriformes",4,2,1,1,4,34.8,20.7,11.9,17.4,74.5,387.2,161.8,225.5,41.8,250,887.35,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Aerial","-29.57","-11.12","-17.739999999999998","138.85507749999999","1074830.71","Extant"
139,"Eutriorchis astur","Accipitridae","Accipitriformes",2,0,1,1,2,40.3,24.8,11.6,19.5,84,318.5,74.2,244.3,23.3,287.5,700,"Updated_literature","Dunning (2021)","NO","NA","NA","Forest","1","1","Carnivore","Vertivore","Insessorial","-21.4","-13.61","-16.440000000000001","49.120903920000003","34460.57","Extant"
140,"Gampsonyx swainsonii","Accipitridae","Accipitriformes",13,3,6,4,4,16.2,10.4,7.1,8.4,26,147.7,55.9,96.8,36.5,97.9,92.9,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Vertivore","Insessorial","-27.6","13.9","-8.7100000000000009","-56.2327187","10266134.720000001","Extant"
141,"Geranoaetus melanoleucus","Accipitridae","Accipitriformes",4,2,2,0,4,50.5,31,15.4,23,98.2,496.2,182.8,313.5,36.6,210.5,2378.62,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Vertivore","Aerial","-55.98","9.5399999999999991","-27.4","-60.936287559999997","6807951.8399999999","Extant"
142,"Geranospiza caerulescens","Accipitridae","Accipitriformes",9,5,4,0,4,25.9,16.5,9.6,12.9,71.7,269.1,65.1,205.4,24.4,211.4,302.5,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Vertivore","Insessorial","-33.909999999999997","28.85","-6.64","-60.96187329","14333669.119999999","Extant"
143,"Gypaetus barbatus","Accipitridae","Accipitriformes",5,2,3,0,4,78.2,46.6,20.8,28.1,103.6,760.6,370.2,378,49.5,468,5694.98,"Dunning","NA","NO","NA","NA","Rock","3","2","Scavenger","Scavenger","Terrestrial","-31.4","51.5","34.75","76.407785329999996","8369572.3300000001","Extant"
144,"Gypohierax angolensis","Accipitridae","Accipitriformes",12,5,5,2,6,57.5,41,14.1,23.3,77.3,419,127.3,296.6,30,196.8,1600,"Dunning","NA","NO","NA","NA","Forest","2","1","Herbivore","Frugivore","Insessorial","-32.46","15.3","-1.17","16.992049439999999","9715580.3200000003","Extant"
145,"Gyps africanus","Accipitridae","Accipitriformes",5,2,3,0,4,61.3,44,20.5,30.5,95.7,578.4,225,349.2,39.2,224.6,5432.99,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Scavenger","Scavenger","Terrestrial","-30.05","17.010000000000002","-2.52","23.47012492","10465544.699999999","Extant"
146,"Gyps bengalensis","Accipitridae","Accipitriformes",5,2,3,0,4,64.6,47.4,22.7,32.5,99.1,551.6,214,337.8,38.8,213.8,4385,"Dunning","NA","NO","NA","NA","Grassland","3","1","Scavenger","Scavenger","Terrestrial","11.3","34.17","23.99","83.329279409999998","3047965.15","Extant"
147,"Gyps coprotheres","Accipitridae","Accipitriformes",5,1,0,4,4,81.2,53.6,24.9,36.5,104.2,687.2,252.2,421.2,37.5,269.4,8176.99,"Dunning","NA","NO","NA","NA","Grassland","3","1","Scavenger","Scavenger","Terrestrial","-34.81","-20.54","-27.31","27.732103599999999","671208.3","Extant"
148,"Gyps fulvus","Accipitridae","Accipitriformes",5,4,1,0,4,78.8,50.5,23.8,33.8,109.9,687.2,267.5,415.8,39.2,291.2,7435.99,"Dunning","NA","NO","NA","NA","Grassland","3","1","Scavenger","Scavenger","Terrestrial","13.36","49.36","36.299999999999997","52.814900520000002","3487541.03","Extant"
149,"Gyps himalayensis","Accipitridae","Accipitriformes",4,1,1,2,4,82.5,55.2,23.5,34,115.6,759.8,269.5,490.2,35.5,339,9797.95,"Dunning","NA","NO","NA","NA","Rock","3","1","Scavenger","Scavenger","Terrestrial","24.19","48.88","34.799999999999997","88.990909250000001","3859146.13","Extant"
150,"Gyps indicus","Accipitridae","Accipitriformes",5,2,3,0,4,71.3,44.6,20.5,29.7,99.7,585.6,223,360,38.3,235.2,5515,"Dunning","NA","NO","NA","NA","Grassland","3","1","Scavenger","Scavenger","Terrestrial","11.04","30.71","23.08","77.413662950000003","1117987.1599999999","Extant"
151,"Gyps rueppellii","Accipitridae","Accipitriformes",4,1,3,0,4,77.9,51.5,23,32.5,105.7,627.8,236,391.8,37.6,235.8,7399.99,"Dunning","NA","NO","NA","NA","Grassland","3","1","Scavenger","Scavenger","Terrestrial","-9.5500000000000007","19.649999999999999","9.89","20.780901010000001","6445230.8099999996","Extant"
152,"Gyps tenuirostris","Accipitridae","Accipitriformes",4,1,3,0,4,75.6,49,20,29.1,104.1,592.2,220.5,371.8,37.2,217.2,5515,"Dunning","NA","NO","NA","NA","Woodland","3","1","Scavenger","Scavenger","Terrestrial","11.48","29.26","24.18","93.186082450000001","705181.48","Extant"
153,"Haliaeetus albicilla","Accipitridae","Accipitriformes",5,2,3,0,4,74.1,46.1,22.9,33.9,95,599.5,227.2,370.9,38,294.2,4729.27,"Dunning","NA","NO","NA","NA","Rock","3","2","Carnivore","Aquatic predator","Aerial","36.21","73.650000000000006","59.89","91.009703650000006","17404346.920000002","Extant"
154,"Haliaeetus leucocephalus","Accipitridae","Accipitriformes",4,2,2,0,4,76,48.2,24,34.1,81.7,601.8,248.8,353,41.4,294,4700.58,"Dunning","NA","NO","NA","NA","Wetland","3","3","Carnivore","Omnivore","Generalist","24.3","69.430000000000007","54.57","-113.8628114","9351853.9600000009","Extant"
155,"Haliaeetus leucogaster","Accipitridae","Accipitriformes",7,2,1,4,6,71.3,39.2,18.5,24.9,86,556.7,231.8,330.2,41.3,253.3,2827.01,"Dunning","NA","NO","NA","NA","Coastal","2","1","Carnivore","Aquatic predator","Aerial","-43.64","26.38","-9.1199999999999992","123.6785089","5127370.7","Extant"
156,"Haliaeetus leucoryphus","Accipitridae","Accipitriformes",5,2,3,0,4,63.6,39.1,19.3,28.3,95.3,566.6,241,322.8,42.8,290.3,2885.92,"Dunning","NA","NO","NA","NA","Wetland","3","3","Carnivore","Aquatic predator","Aerial","19.59","32.57","27.12","85.697652059999996","533825.64","Extant"
157,"Haliaeetus pelagicus","Accipitridae","Accipitriformes",4,1,2,1,4,90.6,60.3,28.9,47,96.3,598.5,186.2,412.2,31.1,333.6,7756.99,"Dunning","NA","NO","NA","NA","Wetland","3","3","Carnivore","Aquatic predator","Generalist","48.64","65.069999999999993","58.65","151.1949185","1293649.6299999999","Extant"
158,"Haliaeetus sanfordi","Accipitridae","Accipitriformes",5,3,2,0,5,59.5,38.9,18.6,26.9,83,523.2,186.8,336.4,35.7,265,1980,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Omnivore","Generalist","-10.85","-5.01","-8.09","158.302288","36124.129999999997","Extant"
